376;Aria of War;Bard;Use this card during your turn to place a song token on this card.<br /><br />Melody: If a hero within 3 spaces of you is attacked, he adds 1 Shield to his defense results.<br /><br />Harmony: If a hero within 3 spaces of you performs an attack, his attack gains +1 <span class='glyphicon glyphicon-heart' aria-hidden='true'></span>.
377;Rehearsal;Bard;Use this card during your turn to place a song token on this card.<br /><br />Melody: At the end of your turn, choose 1 hero within 3 spaces of you. he may discard 1 Condition card.<br /><br />Harmony: Each hero within 3 spaces of you may reroll 1 die once per round.
378;Concentration;Bard;At the start of your turn, if both of your song tokens are on different Class cards, you recover 1 <span class='glyphicon glyphicon-heart' aria-hidden='true'></span> and 1 Fatigue.<br /><br />Exhaust this card when a hero within 3 spaces of you recovers 1 or more <span class='glyphicon glyphicon-heart' aria-hidden='true'></span>.<br />That hero recovers 2 additional <span class='glyphicon glyphicon-heart' aria-hidden='true'></span>.
379;Cacophony;Bard;Apply +1 to your Stamina (even while this card is exhausted).<br /><br />Exhaust this card and choose 1 of your Class cards. While this card is exhausted, the Melody and Harmony effects of the chosen card trigger.
380;Wayfarer;Bard;Apply +2 to your Health.<br /><br />All of your Melody and Harmony effects apply within 5 spaces instead of 3 spaces.<br /><br />Each time you place a song token on one of your Class cards, you may move 1 space.
381;Mirror Image;Conjurer;Use this card and suffer Fatigue equal to the number of image tokens on the map. Then, place 1 image token in an empty space within 2 spaces of your figure.<br /><br />An image token is treated as a hero figure with your attributes and a grey defense die. If an image token suffers <span class='glyphicon glyphicon-heart' aria-hidden='true'></span> or Fatigue, it is discarded, and you suffer 1 <span class='glyphicon glyphicon-heart' aria-hidden='true'></span> and 1 Fatigue.
382;Channeling;Conjurer;You may discard any number of image tokens at any time during your turn.<br /><br />You may spend 1 movement point during your turn to move an image token 1 space.<br /><br /><span class='glyphicon glyphicon-share-alt' aria-hidden='true'></span>: Perform an attack with a Magic weapon. Measure range and line of sight from one of your image tokens.
383;Many Friends;Conjurer;If you are adjacent to 1 or more image tokens, add 1 additional brown die to your defense pool. <br /><br />If there are 3 or more image tokens on the map, add 1 additional green power die to your attack pool.
384;Refraction;Conjurer;<span class='glyphicon glyphicon-share-alt' aria-hidden='true'></span>: Exhaust this card to place 1 image token in an empty space within 3 spaces of another image token.<br />Then, you may perform an attack with a Magic weapon.<br />If you do, measure range and line of sight from one of those image tokens.
385;Illusory Path;Conjurer;Monsters must spend 1 additional movement point to enter a space adjacent to an image token.<br /><br />Each time you suffer 1 Fatigue to gain 1 movement point you may move an image token 1 space.
386;Sleight of Mind;Conjurer;<span class='glyphicon glyphicon-share-alt' aria-hidden='true'></span>: Choose 1 image token within 5 spaces of your figure and remove your figure from the map.<br />Replace the chosen image token with your figure and discard the token. Then, each monster adjacent to your figure is Stunned.
387;Focus Fire;Conjurer;<span class='glyphicon glyphicon-share-alt' aria-hidden='true'></span>: Perform an attack with a Magic weapon. This attack gains +1 <span class='glyphicon glyphicon-heart' aria-hidden='true'></span> for each image token within 3 spaces of the target.
388;Blinding Light;Conjurer;Exhaust this card when you are attacked, before dice are rolled, to add 2 Shields to your defense results. After the attack resolves, place an image token in an empty space adjacent to your figure. If this attack did not deal at least 1 <span class='glyphicon glyphicon-heart' aria-hidden='true'></span> (after the defense roll), you may move up to 2 spaces.
389;Vortex;Conjurer;<span class='glyphicon glyphicon-share-alt' aria-hidden='true'></span>: Exhaust this card and choose an image token on the map. Move each monster within 3 spaces of that image token up to 2 spaces. Each monster must end its movement within 3 spaces of the image token. Each of those monsters suffers 2 <span class='glyphicon glyphicon-heart' aria-hidden='true'></span>.
390;Prismatic Assualt;Conjurer;<span class='glyphicon glyphicon-share-alt' aria-hidden='true'></span>: Exhaust this card.<br />For each image token on the map, you may either move move the image token up to your Speed or perform an attack with a Magic weapon. If you perform an attack, measure range and line of sight from the image token.
391;Dual Strike;Skirmisher;Exhaust this card when you perform an attack, before dice are rolled. If you have 2 Melee weapons with 1 hand icon each equipped, add 1 <span class='glyphicon glyphicon-flash' aria-hidden='true'></span> to the results. You may use the <span class='glyphicon glyphicon-flash' aria-hidden='true'></span> abilities on both weapons during the attack.
392;Deep Wounds;Skirmisher;Exhaust this card when you resolve an attack that deals at least 1 <span class='glyphicon glyphicon-heart' aria-hidden='true'></span> to a monster (after the defense roll). That monster suffers 1 additional <span class='glyphicon glyphicon-heart' aria-hidden='true'></span> and is Bleeding.
393;Back in Action;Skirmisher;Apply +2 to your Health.<br /><br />Each time you stand up or are revived by another hero, you may immediately move up to your Speed.
394;Keen Edge;Skirmisher;Each attack you perform with a Blade or Axe weapon gains Pierce 1.
395;Born in Battle;Skirmisher;Each time you defeat a monster with an attack using a Melee weapon with 1 hand icon, you recover 1 <span class='glyphicon glyphicon-heart' aria-hidden='true'></span> and 1 Fatigue.
396;Unrelenting;Skirmisher;Exhaust this card after resolving an attack with a Melee weapon with 1 hand icon. Perform an attack that targets one of the monsters with a different Melee weapon with 1 hand icon.
397;Ever in Motion;Skirmisher;When you are knocked out, you may place your hero token in an empty space within 3 spaces of your hero figure (even while this card is exhausted).<br /><br />Exhaust this card at the start of your turn to discard a Stunned or Immobilized Condition card.
398;Carve a Path;Skirmisher;Apply +1 to your speed.<br /><br /><span class='glyphicon glyphicon-share-alt' aria-hidden='true'></span>: Move up to your Speed, then perform an attack. During this movement, you may move through spaces containing enemy figures. This attack affects each monster you moved through during this action.
399;Unstoppable;Skirmisher;Apply +1 to your stamina.<br /><br />Each time you perform an attack with a Melee weapon, after dice are rolled, you may change each X result to another result of your choice.
400;Soul Bound;Shadow Walker;Use this card when you perform an attack that is not a miss.<br />Place a Shadow Soul in any space adjacent to the target.<br />Only 1 Shadow Soul can be on the map at any time.
401;Dark Servant;Shadow Walker;<span class='glyphicon glyphicon-share-alt' aria-hidden='true'></span>: Exhaust this card to search a search token within 3 spaces of a Shadow Soul. Then, discard that Shadow Soul.
402;Faithful Friend;Shadow Walker;Exhaust this card at the start of your turn to place a Shadow Soul in a space within 3 spaces of you.
403;Through the Veil;Shadow Walker;Exhaust this card when you perform an attack that targets a monster in a space containing or adjacent to a Shadow Soul, before dice are rolled. Add 1 additional green power die to you attack pool.
404;Endless Void;Shadow Walker;Each time a Shadow Soul is discarded due to your class skills, you recover 1 <span class='glyphicon glyphicon-heart' aria-hidden='true'></span> and 1 Fatigue.<br /><br />If a hero figure in a space containing a Shadow Soul is the target of an attack, that attack is a miss unless the attacker spends 1 <span class='glyphicon glyphicon-flash' aria-hidden='true'></span>.
405;Dark Shift;Shadow Walker;Apply +1 to your Stamina.<br /><br />Each time a hero enters a space containing a Shadow Soul, that hero gains 1 movement point.
406;Otherwordly;Shadow Walker;Each attack that target a monster in a space containing or adjacent to a Shadow Soul gains Pierce 1.<br /><br />Each time you spend 1 <span class='glyphicon glyphicon-flash' aria-hidden='true'></span> to recover 1 Fatigue, your attack gains +1 <span class='glyphicon glyphicon-heart' aria-hidden='true'></span>.
407;Shadow Puppet;Shadow Walker;<span class='glyphicon glyphicon-share-alt' aria-hidden='true'></span>: Exhaust this card to choose a monster within 3 spaces of a Shadow Soul. Perform an attack with that Shadow Soul, using the attack type, dice, and surge abilities of that monster.
408;Shadow Step;Shadow Walker;<span class='glyphicon glyphicon-share-alt' aria-hidden='true'></span>: Exhaust this card to place your hero figure in a space that contains a Shadow Soul. Then, you may discard that Shadow Soul to perform an attack. if you do, add 1 <span class='glyphicon glyphicon-flash' aria-hidden='true'></span> to the results.
409;Placebo;Universal;Play this card at the start of any turn and choose a faceup Search card in a hero's play area. Flip that Search card facedown.
410;Upgrade;Universal;Play this card during your turn and discard any 1 card from your hand. Search your Overlord deck for 1 card of your choice with the same trait (Event, Magic, Trap) as the discarded card. Reveal the chosen card and place it in your hand. Then shuffle your Overlord deck.
411;Diverse Means;Universal;Play this card when a monster is attacked, defense dice are rolled. Reveal any number of Overlord cards from your hand. That monster recovers 1 <span class='glyphicon glyphicon-heart' aria-hidden='true'></span> and adds 1 Shield to his defense results for each non-Basic Overlord card you reveal.
412;Solidarity;Universal;Play this card at the start of your turn and choose 1 Hero sheet. Until the start of your turn, each time any hero tests an attribute, he must use the attribute value on that hero sheet.
413;Refresh;Universal;Play this card during your turn to shuffle the Overlord discard pile into the Overlord deck. Then, draw 1 Overlord card.
414;Out of Darkness;Shadowmancer;Play this card when a hero is revived. Immediately perform an attack with that hero as if he were one of your monsters. This attack must target another hero.
415;Mistrust;Shadowmancer;Play this card at the end of your turn. Until the start of your next turn, each time a hero enters a space adjacent to another hero, the first hero suffers 1 Fatigue.
416;Imploding Rift;Shadowmancer;Play this card when a hero enters an empty space. That hero and each hero adjacent to him tests Willpower. Each hero who fails suffers Fatigue up to his Stamina.
417;Shadow of Doubt;Shadowmancer;Play htis card at the end of your turn and choose 1 hero. Next round, that hero takes his turn after all other heroes have taken their turns.
418;Shadow Walk;Shadowmancer;Play this card when you activate a monster. During this activation, that monster gains:<br /><br />Fly: This figure may ignore enemy figures and the effects of terrain while moving. It must end its movement in an empty space following normal movement rules.
419;Black Out;Shadowmancer;Play this card at the end of your turn. Until the start of your next turn, monsters cannot be targeted by an attack unless the attacking hero is within 2 spaces of them.
420;Treacherous Shadows;Shadowmancer;Play this card at the start of your turn. Each hero tests Willpower. For each hero who fails, you may perform an attack with that hero as if he were one of your monsters. You can force him to attack himself.
421;The Hero;Corrupt Citizen;Play this card when a master changeling is placed on the map.<br /><br />The master changeling applies +2 to its Health per hero and adds 1 additional black die to its defense pool. The master changeling also gains:<br /><br />Corruption: When this monster performs an attack, choose a hero in it's line of sight. Then, choose 1 of that hero's weapons. The monster may perform the attack using the attack type, dice, and abilities of that weapon.
422;The Scoundrel;Corrupt Citizen;Play this card when a master changeling is placed on the map.<br /><br />The master changeling applies +1 to its Health per hero, adds 1 additional brown defense die to its defense pool, and gains 3 movement points each time it activates. The master changeling also gains:<br /><br />Ravage: Both of this monster's actions on a turn may be attack actions.
423;The Guardsman;Corrupt Citizen;Play this card when a master changeling is placed on the map.<br /><br />The master changeling applies +2 to its Health per hero and adds 1 additional black die to its defense pool. The master changeling also gains:<br /><br />Shambling: This monster may not perform more than 1 move action during a single turn.
424;The Siren;Corrupt Citizen;Play this card when a master changeling is placed on the map.<br /><br />The master changeling applies +2 to its Health per hero and gains the Ranged icon. The master changeling also gains:<br /><br /><span class='glyphicon glyphicon-flash' aria-hidden='true'></span><span class='glyphicon glyphicon-flash' aria-hidden='true'></span> Call: Each monster within 3 spaces of this monster recovers 2 <span class='glyphicon glyphicon-heart' aria-hidden='true'></span>, and each hero within 3 spaces of this monster suffers 1 Fatigue.
425;The Scholar;Corrupt Citizen;Play this card when a master changeling is placed on the map.<br /><br />Each minion changeling within 5 spaces of the master changeling adds 1 additional gray die to its defense, and each of tis attacks gains +1 <span class='glyphicon glyphicon-heart' aria-hidden='true'></span>. The master changeling gains:<br /><br />Hidden: Each time this monster is the target of an attack, the attack is a miss unless the attacker spends 1 <span class='glyphicon glyphicon-flash' aria-hidden='true'></span>.
426;The Magistrate;Corrupt Citizen;Play this card when a master changeling is placed on the map.<br /><br />The master changeling applies +1 to its Health per hero and adds 1 additional gray die to its defense pool.<br /><br />THe master changeling's Hideous Laughter ability affects heroes within 5 spaces instead of 3 spaces.
427;The Mage;Corrupt Citizen;Play this card when a master changeling is placed on the map.<br /><br />The master changeling applies +1 to its Health per hero, gains the Ranged icon, and adds 1 additional die to its attack pool. The master changeling also gains:<br /><br /><span class='glyphicon glyphicon-flash' aria-hidden='true'></span> Blast: This attack affects all figures adjacent to the target space.
428;The Executioner;Corrupt Citizen;Play this card when a master changeling is placed on the map.<br /><br />The master changeling applies +2 to its Health per hero. The master changeling gains:<br /><br />Coup De Grace: This attack gains +2 <span class='glyphicon glyphicon-heart' aria-hidden='true'></span> for each condition or token in the target's play area.
429;The Civilian;Corrupt Citizen;Play this card when a master changeling is placed on the map.<br /><br />The master changeling applies +2 to its Health per hero and adds 1 additional brown die to its defense pool.
430;Friend or Foe;Inner Corruption;Exhaust this card at the end of your turn and choose 1 monster. Until the start of your next turn, a hero cannot declare that monster as the target of an attack if there is another monster within 3 spaces of that monster.<br /><br />Place 1 threat token from the supply on that monster's base as a reminder.<br /><br />This card does not refresh as normal. Refresh this card at the end of each quest.
431;Thieves' Guild;Inner Corruption;Exhaust this card after setup of an encounter to look at the top 3 cards of the Search deck. Place 2 of those cards on top of the search deck in the order of your choice and place the remaining card on the bottom of the Search deck.
432;Merchants' Guild;Inner Corruption;Exhaust this card during the Shopping step of the Campaign phase, after revealing the Shop Item cards, and discard 1 threat token to choose 1 Shop Item card. That card costs an additional 50 gold to purchase.
433;Shadow Council;Inner Corruption;Exhaust this card after setup of the first encounter of each quest and place up to 3 Overlord cards from your hand facedown under this card. Gain 1 threat token for each card placed under this card. While this card is exhausted, you cannot use cards under this card. When you refresh this card, discard all cards under this card.<br /><br />This card does not refresh as normal. Refresh this card at the end of the first encounter.
434;Traiterous Friend;Inner Corruption;Exhaust this card when a hero starts his turn. That hero tests Willpower. if he fails, he suffers Fatigue equal to his Willpower. If he passes, gain 2 threat tokens.<br /><br />This card does not refresh as normal. Refresh this card at the end of each encounter.
435;False Information;Inner Corruption;Exhaust this card at the end of the Travel step of the Campaign phase. The heroes choose 1 hero to test Awareness. If he fails the heroes return to the location in which they started this Travel step and perform a second Travel step.
436;Deceitful Scribe;Inner Corruption;Use this card during the Spend Experience Points step of the Campaign phase. You receive 1 XP. Then, return this card to the game box.
437;Mages' Guild;Inner Corruption;Exhaust this card when a hero tests Willpower and fails. Immediately move that hero up to his Speed. The, perform an attack with that hero as if he were 1 of your monsters.<br /><br />This card does not refresh as normal. Refresh this card at the end of each encounter.
438;One of Us;Inner Corruption;Exhaust this card at the end of your turn. Each hero tests Knowledge. Each hero who fails suffers 1 Fatigue. If 2 or more heroes fail, draw 1 Overlord card. If 3 or more heroes fail, 1 of those heroes is Stunned, your choice. if 4 or more heroes fail, gain 1 threat token.<br /><br />This card does not refresh as normal. Refresh this card at the end of each encounter.
439;Summon Rylan Olliven;Inner Corruption;Exhaust this card after setup of an encounter and choose 1 open monster group. Replace 1 master and 1 minion monster in that group with the Rylan Olliven agent. If the Rylan Olliven agent is defeated, return this card to your Plot deck.<br /><br />You cannot use this card in the 'Shadow of Nerekhall' campaign.
440;Wild Energy;Unstable Forces;Exhaust this card when a master monster performs an attack, before dice are rolled, to add 1 <span class='glyphicon glyphicon-flash' aria-hidden='true'></span> to the attack results. When you exhaust this card, you may discard 1 threat token.<br /><br />After resolving that attack, if you did not discard 1 threat token and that attack did not deal 1 or more <span class='glyphicon glyphicon-heart' aria-hidden='true'></span>, discard 1 threat token and the monster that attacked is defeated.
441;Pariah;Unstable Forces;Exhaust this card during your turn and choose 1 monster group. Place this card near that group's Monster card. While this card is exhausted, you may activate 1 master monster of the chosen group during any other monster group's activation instead of the chosen group's activation.
442;Explosive Fall;Unstable Forces;Exhaust this card when a monster is defeated. Each figure within 3 spaces of that monster suffers 2 <span class='glyphicon glyphicon-heart' aria-hidden='true'></span>.
443;Mortal Coil;Unstable Forces;Exhaust this card when a master monster is defeated to place 1 fatigue token in its space. At the start of your next turn, replace the fatigue token with a master monster in the same group as the defeated monster, respecting group limits.<br /><br />This card does not refresh as normal. Refresh this card at the end of each quest.
444;Power and Sacrifice;Unstable Forces;Exhaust this card when a master monster performs an attack, before dice are rolled. That monster may suffer up to 2 <span class='glyphicon glyphicon-heart' aria-hidden='true'></span>. If it does, that attack deals additional <span class='glyphicon glyphicon-heart' aria-hidden='true'></span> equal to the <span class='glyphicon glyphicon-heart' aria-hidden='true'></span> suffered. That monster cannot do this if suffering the <span class='glyphicon glyphicon-heart' aria-hidden='true'></span> would defeat it.
445;Descend to Madness;Unstable Forces;Exhaust this card at the end of your turn. Each hero tests Knowledge or Willpower, your choice, in an order of your choice. Each time a hero fails, gain 1 threat token. If a hero passes, all heroes after that hero do not test.<br /><br />This card does not refresh as normal. Refresh this card at the end of each encounter.
446;Love of Chaos;Unstable Forces;Exhaust this card during your turn and choose 1 master monster on the map. That monster is immediately defeated, and you gain 2 threat tokens. If that monster is a large monster, you gain 1 additional threat token.<br /><br />This card does not refresh as normal. Refresh this card at the end of each encounter.
447;Onslaught;Unstable Forces;Exhaust this card at the start of your turn and choose 1 monster group. Place this card near the chosen group's Monster card. While this card is exhausted, each monster in the chosen group gains:<br /><br />Ravage: Both of this monster's actions on a turn may be attack actions.
448;Soul Ensnare;Unstable Forces;Exhaust this card at the end of your turn. While this card is exhausted, each time a knocked-out hero recovers 1 or more <span class='glyphicon glyphicon-heart' aria-hidden='true'></span>, each hero within 3 spaces of that hero suffers 1 <span class='glyphicon glyphicon-heart' aria-hidden='true'></span>.
449;Summon Tristayne Olliven;Unstable Forces;Exhaust this card after setup of an encounter and choose 1 open monster group. Replace 1 master and 1 minion in that group with the Tristayne Olliven agent.<br /><br />If the Tristayne Olliven agent is defeated, return this card to your Plot deck.<br /><br />You cannot use this card in the 'Shadow of Nerekhall' campaign.
450;Mouths to Feed;Unseen Legions;Exhaust this card when a monster with 4 or less health defeats a hero. Gain 1 threat token.<br /><br />This card does not refresh as normal. Refresh this card at the end of each encounter.<br /><br />After transitioning to Act II, Plot cards that require monsters with 4 or less Health require monsters with 6 Health instead (even while this card is exhausted).
451;Infestation;Unseen Legions;Exhaust this card when you place a monster as a reinforcement. Place 1 minion monster with 4 or less Health from the same monster group in an empty space adjacent to that monster, respecting group limits.
452;In Every Shadow;Unseen Legions;Exhaust this card and discard 1 Trap Overlord card from your hand when a hero declares an open door or search action. That hero tests Awareness. If he fails, perform an attack that targets that hero with 1 monster with 4 or less Health that is on the map, ignoring range and line of sight.
453;Envious Swarm;Unseen Legions;Exhaust this card at the start of your turn. While this card is exhausted, each monster with 4 or less Health gains:<br /><br /><span class='glyphicon glyphicon-share-alt' aria-hidden='true'></span>: Perform an attack that targets 1 hero with 1 or more Relic cards equipped. This attack gains +1 <span class='glyphicon glyphicon-heart' aria-hidden='true'></span>.
454;Flee the Light;Unseen Legions;Exhaust this card at the end of your turn. Until the start of your next turn, each monster with 4 or less Health gains:<br /><br />Skittish: Each time a hero within 3 spaces of this monster suffers 1 Fatigue to gain 1 movement point, this monster may immediately move 1 space.<br /><br />This card does not refresh as normal. Refresh this card at the end of each encounter.
455;Ignoble Sacrifice;Unseen Legions;Use this card when more than 1 monster in a monster group is affected by an attack. Before damage is dealt, choose 1 monster affected by that attack. That monster suffers all damage all other monsters in its group would suffer from that attack.
456;Initiation;Unseen Legions;Use this card when a minion monster with 4 or less health knocks out a hero. Until that monster is defeated, it uses the characteristics, abilities, and dice of the master monster (not including an agent) in its group. Place 1 threat token on that monster's base as a reminder.
457;Into the Shadows;Unseen Legions;Use this card when you activate a monster with 4 or less Health. Instead of performing actions, remove that monster from the map and place it on this card. Each monster on this card still counts toward the group limit of its monster group.<br /><br />When a hero declares a rest action, you must place each monster on this card in an empty space adjacent to that hero. Then, each of those monsters may perform an attack that targets that hero.
458;Always Watching;Unseen Legions;Exhaust this card at the start of an encounter. While this card is exhausted, at the start of each overlord turn, you may look at the top card of the Overlord deck. Then, place that card on the top or bottom of the Overlord deck.<br /><br />This card does not refresh as normal. Refresh this card at the end of each quest.
459;Summon Verminous;Unseen Legions;Exhaust this card after setup of an encounter and choose 1 open monster group. Replace 1 master monster in that group with the Verminous agent.<br /><br />If the Verminous agent is defeated, return this card to your Plot deck.<br /><br />You cannot use this card in any quest that uses the Verminous lieutenant.
460;Inferno;Burning Ambition;Exhaust this card when a monster performs an attack, before dice are rolled. That attack affects all figures adjacent to the target.<br /><br />After that attack resolves, if that monster has the Hot monster trait, it recovers <span class='glyphicon glyphicon-heart' aria-hidden='true'></span> equal to the number of figures affected by the attack.
461;Enkindle;Burning Ambition;Use this card after setup of an encounter and choose 1 monster group. During this encounter, that group gains the Hot monster trait.<br /><br />Place 1 threat token from the supply on that group's Monster card as a reminder.
462;Taste of the Forbidden;Burning Ambition;A hero may exhaust this card when he performs an attack, before dice are rolled. if he does, that attack gains +2 <span class='glyphicon glyphicon-heart' aria-hidden='true'></span>, and you gain 1 threat token.
463;Scorching Presence;Burning Ambition;Exhaust this card after setup of an encounter. While this card is exhausted, each time a hero enters a space adjacent to at least 1 monster with the Hot monster trait, that hero suffers 1 <span class='glyphicon glyphicon-heart' aria-hidden='true'></span>.<br /><br />This card does not refresh as normal. Refresh this card at the end of each encounter.
464;Shifting Earth;Burning Ambition;Exhaust this card at the start of your turn and choose a space on the map. Each hero within 3 spaces of the chosen space tests Might or Awareness, your choice. Move each hero that fails 2 spaces.
465;Ynfernael Bonds;Burning Ambition;Exhaust this card when a monster performs an attack. You may measure range and line of sight from one of the other monsters in that monster's group for that attack.
466;Demon's Bargain;Burning Ambition;Exhaust this card at the end of your turn and choose 1 knocked-out hero and an amount of <span class='glyphicon glyphicon-heart' aria-hidden='true'></span> and Fatigue. That hero may choose to immediately recover that amount of <span class='glyphicon glyphicon-heart' aria-hidden='true'></span> and Fatigue. if he does, you gain 3 threat tokens.<br /><br />This card does not refresh as normal. Refresh this card if the hero chooses not to recover the <span class='glyphicon glyphicon-heart' aria-hidden='true'></span> and Fatigue or at the end of each quest.
467;Blazing Rage;Burning Ambition;Exhaust this card when you activate a monster. That monster may perform 1 additional attack action this turn in addition to its normal 2 actions. At the end of the monster's activation, it suffers 2 <span class='glyphicon glyphicon-heart' aria-hidden='true'></span> for each attack it performed this turn.<br /><br />If that monster has the Hot monster trait, you may reroll 1 die during each attack the monster performs this turn.
468;Crushing Exhaustion;Burning Ambition;Exhaust this card at the end of your turn. Each hero tests Might or Willpower, your choice. Place 1 threat token from the supply on the Hero sheet of each hero who fails. A hero with a threat token on his Hero sheet suffers Fatigue equal to his Stamina at the end of his turn. Each time a hero performs a rest action, he may test Might or Willpower, his choice. He discards his threat token if he passes that test, or if he is defeated.<br /><br />This card does not refresh as normal. Refresh this card at the end of each quest.
469;Summon Gargan Mirklace;Burning Ambition;Exhaust this card after setup of an encounter and choose 1 open monster group. Replace that group with the Gargan Mirklace agent.<br /><br />If the Gargan Mirklace agent is defeated, return this card to your Plot deck.<br /><br />You cannot use this card in the 'Shadow of Nerekhall' campaign.
470;Plague Release;Raging Infection;Exhaust this card when a hero who is Poisoned or Diseased is defeated.<br /><br />If that hero was Poisoned, each hero within 3 spaces tests Might. Each hero who fails is Poisoned.<br /><br />If that hero was Diseased, each hero within 3 spaces tests Willpower. Each hero who fails is Diseased.
471;Infected;Raging Infection;Exhaust this card after setup of an encounter to choose one of your monster groups, and place this card near that group's Monster card. While this card is exhausted, each master monster in that group gains:<br /><br /><span class='glyphicon glyphicon-flash' aria-hidden='true'></span>: Disease<br /><br />This card does not refresh as normal. Refresh this card at the end of each encounter.
472;Envenom;Raging Infection;Exhaust this card after setup of an encounter to choose one of your monster groups, and place this card near that group's Monster card. While this card is exhausted, each master monster in that group gains:<br /><br /><span class='glyphicon glyphicon-flash' aria-hidden='true'></span>: Poison<br /><br />This card does not refresh as normal. Refresh this card at the end of each encounter.
473;Mass Mutation;Raging Infection;Exhaust this card at the start of your turn. Each hero discards all Condition cards from his play area. For each Condition card discarded, gain 1 threat token (to a maximum of 4).<br /><br />This card does not refresh as normal. Refresh this card at the end of each quest.
474;Affliction Aura;Raging Infection;Use this card after setup of an encounter to choose a monster. Each hero that starts his turn within 5 spaces of that monster is Diseased.<br /><br />Place a threat token on the monster's base as a reminder.
475;Fetid Stench;Raging Infection;Exhaust this card when a hero passes an attribute test from a Poisoned or Diseased Condition card. That hero fails the test instead.
476;Weakness Within;Raging Infection;Exhaust this card after setup of an encounter. While this card is exhausted, each time a hero fails an attribute test while Poisoned or Diseased, that hero suffers 1 <span class='glyphicon glyphicon-heart' aria-hidden='true'></span> in addition to any other effects.<br /><br />This card does not refresh as normal. Refresh this card at the end of each encounter.
477;Weakened Spirit;Raging Infection;Exhaust this card when a hero is defeated to mark that hero with a threat token from the supply. Each marked hero applies -1 to his Willpower (to a minimum of 1) while he is Diseased and -1 to his Might (to a minimum of 1) while he is Poisoned.<br /><br />Discard all threat tokens on heroes at the end of the quest.
478;Virulent Cloud;Raging Infection;Exhaust this card during your turn. Each hero with the Poisoned condition suffers 1 <span class='glyphicon glyphicon-heart' aria-hidden='true'></span> and each hero with the Diseased condition suffers 1 Fatigue.<br /><br />This card does not refresh as normal. Refresh this card at the end of each encounter.
479;Summon Bol'Goreth;Raging Infection;Exhaust this card after setup of an encounter to choose an open monster group. Replace 1 master and 2 minion monsters in the chosen group with the Bol'Goreth agent. If the Bol'Goreth agent is defeated, return this card to the Plot deck. You cannot use this card in a quest that uses the Bol'Goreth lieutenant.
480;What Doesn't Kill;Twisted Soul;Exhaust this card when a monster suffers 1 or more <span class='glyphicon glyphicon-heart' aria-hidden='true'></span>. If that monster was not defeated, it recovers 1 <span class='glyphicon glyphicon-heart' aria-hidden='true'></span>. Mark that monster with a threat token from the supply. Each marked monster adds 1 brown die to its defense pool.
481;Possessive Nature;Twisted Soul;Use this card when you exhaust the 'Summon Skarn' Plot card. Gain threat tokens equal to the number of relics in the play areas of the heroes and overlord. Then, return this card to the game box.
482;Bitter Rage;Twisted Soul;Exhaust this card at the start of your turn. While this card is exhausted, each time a monster marked with a threat token performs an attack, that attack gains +2 <span class='glyphicon glyphicon-heart' aria-hidden='true'></span>.<br /><br />This card does not refresh as normal. Refresh this card at the end of each quest.
483;Desolation;Twisted Soul;Exhaust this card at the start of your turn. While this card is exhausted, each time a hero suffers 1 or more Fatigue, that hero suffers 1 additional Fatigue.<br /><br />This card does not refresh as normal. Refresh this card at the end of your turn.
484;Thick Scars;Twisted Soul;Exhaust this card at the start of your turn. While this card is exhausted, each monster marked with a threat token applies +2 to its Health.<br /><br />This card does not refresh as normal. Refresh this card at the end of each quest.
485;Thunderous Fall;Twisted Soul;Exhaust this card when a HUGE or MASSIVE monster suffers damage equal to its Health and is defeated. Each hero adjacent to that monster is Stunned.
486;Delusional Path;Twisted Soul;Exhaust this card when a hero enters an empty space that is 5 or more spaces away from each other hero. That hero tests Willpower. If he fails, you may immediately move him up to his Speed. Then, the active player continues his turn.
487;Unknown Origin;Twisted Soul;Use this card when you exhaust the 'Summon Skarn' Plot card. Each hero tests Knowledge. For each hero who fails, you gain 1 threat token.
488;Faithful Guardian;Twisted Soul;Exhaust this card when the Skarn agent is defeated. Gain 3 threat tokens.
489;Summon Skarn;Twisted Soul;Exhaust this card after setup of an encounter to choose an open monster group. Replace 1 master and 2 minion monsters in that group with the Skarn agent.<br /><br />If the Skarn agent is defeated, return this card to your Plot deck.<br /><br />You cannot use this card in a quest that uses the Skarn lieutenant.
490;Call of the Ravens;Unkindness;When purchased, place this card in your play area. This card cannot be discarded or shuffled back into your deck.<br /><br />Exhaust this card at the sart of your turn and choose 1 monster. Place 1 Raven Flock Servant token in a space adjacent to that monster. Then, that monster suffers 4 <span class='glyphicon glyphicon-heart' aria-hidden='true'></span>.
491;Feast;Unkindness;Play this card when a hero is defeated within 5 spaces of a servant and keep this card in your play area. That servant recovers all <span class='glyphicon glyphicon-heart' aria-hidden='true'></span>.<br /><br />That servant applies +3 to its Health while this card is in your play area.<br /><br />Discard this card if that servant is defeated.
492;Ill Omen;Unkindness;Play this card on 1 servant at the end of your turn and keep this card in your play area. This servant gains:<br /><br />Ominous: Each time a hero starts his turn within 3 spaces of this figure, he tests Willpower. If he fails, he is Doomed.<br /><br />Discard this card if this servant is defeated.
493;Beneath the Shadow;Unkindness;Play this card on 1 servant at the end of your turn and keep this card in your play area. This servant gains:<br /><br />Shadow: A hero adjacent to this monster that declares an attack must spend 1 <span class='glyphicon glyphicon-flash' aria-hidden='true'></span> or that attack is a miss<br /><br />Discard this card if this servant is defeated.
